temperature,humidity,co2,fan_status
23.8,65.7,873.0,OFF
26.5,72.9,822.0,ON
16.7,48.2,641.0,OFF
22.0,54.5,801.0,OFF
23.4,35.3,373.0,OFF
-55.0,66.3,947.0,OFF
27.7,57.6,539.0,OFF
25.8,65.9,320.0,OFF
32.4,43.5,1181.0,ON
24.8,47.2,588.0,OFF
24.0,64.5,1051.0,ON
11.9,70.8,851.0,ON
18.5,51.0,680.0,OFF
30.8,46.3,1020.0,ON
19.5,36.2,1025.0,ON
20.0,75.5,727.0,ON
27.1,49.8,754.0,OFF
30.2,68.1,534.0,ON
18.0,61.9,797.0,OFF
28.2,61.0,1153.0,ON
25.0,47.8,324.0,OFF
26.6,76.9,559.0,ON
17.4,70.9,562.0,ON
29.7,71.8,738.0,ON
23.3,52.0,,OFF
12.8,52.5,694.0,OFF
21.3,74.7,508.0,ON
33.5,41.9,973.0,ON
,66.2,1240.0,ON
3.0,90.5,1819.0,OFF
29.4,71.2,627.0,ON
31.4,63.5,419.0,ON
24.9,66.5,519.0,OFF
26.8,87.8,1001.0,ON
19.4,35.4,451.0,OFF
13.5,68.4,1260.0,ON
21.8,65.1,320.0,OFF
19.7,69.7,763.0,OFF
30.7,55.6,320.0,ON
20.3,56.0,739.0,OFF
24.9,52.8,12430.0,OFF
31.8,40.0,590.0,ON
20.1,43.6,936.0,OFF
35.2,91.1,532.0,ON
14.6,58.4,977.0,OFF
31.6,37.1,811.0,ON
21.7,59.1,897.0,OFF
25.3,54.7,437.0,OFF
27.2,89.9,709.0,ON
32.5,70.2,874.0,ON
30.9,78.9,759.0,ON
20.8,41.5,474.0,OFF
27.6,53.1,735.0,OFF
17.0,22.7,660.0,OFF
33.1,76.5,771.0,ON
21.5,53.3,320.0,OFF
27.5,56.9,863.0,OFF
21.1,29.2,637.0,OFF
34.3,34.8,9999.0,ON
23.1,68.8,320.0,OFF
20.4,45.1,462.0,OFF
23.8,39.7,449.0,OFF
23.9,35.7,562.0,OFF
21.1,,1016.0,ON
16.1,61.0,505.0,OFF
26.4,69.9,609.0,OFF
22.3,47.1,498.0,OFF
15.4,51.5,819.0,OFF
24.8,57.3,,OFF
18.9,50.8,648.0,OFF
16.7,89.6,673.0,ON
26.6,50.5,533.0,OFF
25.2,39.4,617.0,OFF
19.8,29.4,714.0,OFF
22.0,74.2,437.0,ON
24.4,47.5,896.0,OFF
24.1,47.2,556.0,OFF
20.1,62.8,604.0,OFF
34.5,41.0,320.0,ON
19.7,51.1,9999.0,OFF
28.0,31.5,792.0,OFF
22.4,55.1,566.0,OFF
20.6,-40.0,681.0,OFF
16.3,43.4,780.0,OFF
17.9,79.6,585.0,ON
25.7,70.5,635.0,ON
16.4,42.0,479.0,OFF
31.3,54.6,653.0,ON
21.4,42.6,690.0,OFF
36.1,69.8,433.0,ON
25.9,54.1,668.0,OFF
25.5,59.1,1091.0,ON
22.0,41.0,648.0,OFF
21.9,59.5,1146.0,ON
21.5,69.0,5000.0,OFF
18.0,91.3,946.0,ON
22.4,55.2,551.0,OFF
25.8,74.7,814.0,ON
23.6,31.8,618.0,OFF
17.2,81.8,741.0,ON
23.0,26.4,1170.0,ON
23.4,74.3,559.0,ON
23.2,49.5,581.0,OFF
26.2,41.1,507.0,OFF
24.8,65.8,467.0,OFF
27.9,84.6,550.0,ON
26.6,73.3,321.0,ON
26.8,39.2,320.0,OFF
22.3,15.0,5000.0,OFF
34.0,63.8,686.0,ON
19.3,60.2,735.0,OFF
18.8,68.5,846.0,OFF
26.7,38.7,596.0,OFF
21.3,42.2,736.0,OFF
24.9,26.9,923.0,OFF
15.5,54.5,9999.0,OFF
23.2,23.6,780.0,OFF
33.2,42.5,391.0,ON
25.5,51.0,516.0,OFF
21.6,60.4,492.0,OFF
24.3,62.4,770.0,OFF
29.0,62.9,503.0,ON
17.7,55.4,406.0,OFF
20.2,60.5,697.0,OFF
28.7,84.6,642.0,ON
32.8,79.6,720.0,ON
33.0,60.2,705.0,ON
26.9,62.1,746.0,OFF
27.0,72.1,12430.0,ON
18.9,50.0,785.0,OFF
32.9,60.9,1101.0,ON
18.6,78.0,646.0,ON
20.5,63.6,649.0,OFF
28.0,66.5,629.0,OFF
25.2,67.4,540.0,OFF
21.0,65.2,416.0,OFF
29.9,61.1,768.0,ON
29.2,49.6,649.0,ON
17.6,64.1,967.0,OFF
18.7,,889.0,OFF
14.9,78.1,665.0,ON
25.3,74.6,717.0,ON
31.3,46.8,433.0,ON
32.1,69.4,488.0,ON
32.0,72.4,12430.0,ON
28.4,60.2,320.0,ON
23.1,57.0,470.0,OFF
29.5,44.3,489.0,ON
26.0,,658.0,OFF
27.1,53.3,752.0,OFF
23.4,41.2,698.0,OFF
-55.0,34.0,1033.0,ON
25.1,57.9,973.0,OFF
18.8,47.3,827.0,OFF
24.6,42.2,467.0,OFF
23.1,66.2,715.0,OFF
18.3,45.0,605.0,OFF
20.7,37.8,783.0,OFF
25.0,38.8,883.0,OFF
27.2,53.4,642.0,OFF
34.1,45.6,819.0,ON
23.1,47.6,1082.0,ON
24.4,64.6,1061.0,ON
17.7,29.3,1082.0,ON
21.8,58.4,598.0,OFF
24.9,68.8,872.0,OFF
15.1,73.5,622.0,ON
32.2,33.0,909.0,ON
25.0,82.2,634.0,ON
26.0,58.4,634.0,OFF
21.3,180.0,820.0,OFF
20.1,62.8,563.0,OFF
,61.9,642.0,ON
29.6,46.7,876.0,ON
22.5,59.2,736.0,OFF
28.9,61.2,552.0,ON
23.6,44.6,711.0,OFF
24.0,59.5,426.0,OFF
20.1,60.5,993.0,OFF
20.1,64.9,384.0,OFF
27.2,75.1,759.0,ON
24.3,67.2,830.0,OFF
28.9,82.6,466.0,ON
20.7,69.9,639.0,OFF
32.4,60.7,510.0,ON
19.9,40.4,379.0,OFF
16.2,40.4,544.0,OFF
29.7,56.6,909.0,ON
20.9,51.4,839.0,OFF
27.6,76.7,1030.0,ON
17.7,56.7,674.0,OFF
19.9,77.1,924.0,ON
23.9,73.0,510.0,ON
15.0,55.4,498.0,OFF
18.1,41.7,706.0,OFF
22.1,45.4,320.0,OFF
25.0,68.5,628.0,OFF
28.0,33.2,320.0,OFF
21.9,38.9,1067.0,ON
24.6,48.2,510.0,OFF
25.0,59.6,657.0,OFF
21.1,42.5,875.0,OFF
26.2,68.3,575.0,OFF
19.0,69.8,745.0,OFF
15.9,51.9,1014.0,ON
25.0,54.3,646.0,OFF
19.2,39.1,686.0,OFF
23.0,39.4,605.0,OFF
23.4,67.4,611.0,OFF
16.3,63.6,415.0,OFF
24.1,90.7,578.0,ON
18.4,43.9,518.0,OFF
27.6,68.6,642.0,OFF
16.3,57.5,844.0,OFF
23.7,44.2,709.0,OFF
23.6,73.7,447.0,ON
29.0,50.6,757.0,ON
20.5,44.6,320.0,OFF
22.1,48.2,613.0,OFF
19.2,51.8,362.0,OFF
23.6,82.2,756.0,ON
22.5,41.0,686.0,OFF
24.3,,1181.0,ON
13.9,55.4,747.0,OFF
22.8,57.6,485.0,OFF
20.5,64.1,815.0,OFF
20.8,53.3,320.0,OFF
20.2,65.1,744.0,OFF
25.0,58.2,503.0,OFF
18.6,47.7,480.0,OFF
18.7,32.3,518.0,OFF
32.1,57.1,586.0,ON
25.4,67.6,624.0,OFF
20.2,68.8,565.0,OFF
27.5,60.1,539.0,OFF
19.6,45.6,962.0,OFF
24.1,65.2,686.0,OFF
20.6,180.0,768.0,ON
20.4,,581.0,ON
29.9,49.9,849.0,ON
29.0,42.2,893.0,ON
23.8,55.0,410.0,OFF
25.2,62.9,477.0,OFF
30.3,24.9,788.0,ON
18.2,999.0,912.0,OFF
21.4,47.1,797.0,OFF
21.6,31.0,449.0,OFF
24.2,36.3,917.0,OFF
20.6,45.5,812.0,OFF
18.7,62.4,984.0,OFF
22.1,76.7,1000.0,ON
17.0,70.6,986.0,ON
20.5,80.3,667.0,ON
30.5,46.2,320.0,ON
21.8,32.5,927.0,OFF
20.5,56.1,572.0,OFF
34.2,,538.0,ON
20.6,48.6,718.0,OFF
35.0,33.3,320.0,ON
17.9,42.7,676.0,OFF
20.6,57.8,627.0,OFF
31.3,62.6,1044.0,ON
25.2,60.5,857.0,OFF
27.8,67.3,817.0,OFF
23.6,77.9,679.0,ON
19.0,79.9,878.0,ON
19.7,42.3,754.0,OFF
20.4,45.4,339.0,OFF
23.4,68.3,772.0,OFF
19.3,70.2,449.0,ON
19.8,47.8,774.0,OFF
17.3,78.5,389.0,ON
16.6,61.4,758.0,OFF
24.8,83.5,1045.0,ON
30.1,42.2,837.0,ON
30.5,46.9,1192.0,ON
30.6,29.8,765.0,ON
22.0,57.1,679.0,OFF
31.7,61.1,853.0,ON
28.7,43.6,877.0,ON
26.9,28.3,680.0,OFF
29.5,49.7,1129.0,ON
25.3,74.6,968.0,ON
21.8,45.0,869.0,OFF
21.9,69.4,863.0,OFF
9.4,49.8,469.0,OFF
19.3,84.2,605.0,ON
25.4,57.8,320.0,OFF
19.2,57.1,807.0,OFF
21.9,43.6,375.0,OFF
22.4,74.2,790.0,ON
,69.0,622.0,OFF
24.1,42.0,773.0,OFF
18.2,50.1,359.0,OFF
27.9,60.0,561.0,OFF
14.7,62.8,655.0,OFF
18.9,39.3,660.0,OFF
,48.5,320.0,OFF
30.9,53.1,615.0,ON
35.4,77.5,320.0,ON
23.0,50.4,457.0,OFF
33.1,41.3,538.0,ON
19.9,60.1,665.0,OFF
22.1,58.7,350.0,OFF
26.5,75.2,673.0,ON
26.3,51.9,,OFF
23.3,51.1,918.0,OFF
17.4,54.1,921.0,OFF
18.6,27.1,320.0,OFF
120.0,72.6,1036.0,ON
20.8,56.2,1223.0,ON
25.6,78.9,1093.0,ON
23.7,41.7,558.0,OFF
34.5,95.0,647.0,ON
28.1,62.3,1217.0,ON
25.4,42.8,604.0,OFF
15.9,34.1,681.0,OFF
21.9,46.1,597.0,OFF
24.7,63.6,386.0,OFF
22.0,65.1,375.0,OFF
23.8,73.8,450.0,ON
19.7,51.3,392.0,OFF
27.8,,404.0,OFF
21.8,58.9,564.0,OFF
28.2,54.2,645.0,ON
16.0,21.7,647.0,OFF
27.0,58.8,436.0,OFF
20.5,33.3,572.0,OFF
26.1,69.1,745.0,OFF
25.7,44.1,912.0,OFF
24.4,70.8,698.0,ON
,47.9,330.0,OFF
25.6,48.5,446.0,OFF
27.7,50.7,471.0,OFF
27.3,62.3,660.0,OFF
21.3,81.7,1146.0,ON
25.3,47.7,,OFF
19.5,38.4,448.0,OFF
23.2,40.0,432.0,OFF
19.7,35.2,767.0,OFF
20.2,43.5,492.0,OFF
21.5,40.1,1084.0,ON
21.5,74.6,738.0,ON
22.4,66.0,320.0,OFF
23.6,38.3,769.0,OFF
26.8,51.8,440.0,OFF
28.1,35.9,529.0,ON
26.3,29.4,727.0,OFF
22.0,52.7,755.0,OFF
22.1,33.5,495.0,OFF
25.3,52.2,680.0,OFF
22.1,62.9,390.0,OFF
18.7,34.7,320.0,OFF
22.6,39.8,490.0,OFF
40.0,87.4,751.0,ON
14.8,49.8,846.0,OFF
27.7,53.1,686.0,OFF
15.9,68.7,320.0,OFF
20.0,62.6,587.0,OFF
29.4,60.0,395.0,ON
17.6,36.4,476.0,OFF
13.2,40.5,761.0,OFF
19.6,43.1,809.0,OFF
12.4,57.7,358.0,OFF
30.5,60.8,712.0,ON
21.1,83.2,763.0,ON
29.0,71.7,502.0,ON
21.2,56.1,724.0,OFF
10.3,48.8,521.0,OFF
8.0,56.4,732.0,OFF
19.2,66.8,592.0,OFF
25.2,68.9,753.0,OFF
23.7,,536.0,OFF
12.4,68.7,1081.0,ON
20.2,84.1,365.0,ON
23.7,55.7,737.0,OFF
23.2,54.0,803.0,OFF
24.4,55.0,974.0,OFF
33.9,37.1,889.0,ON
26.5,67.4,513.0,OFF
26.1,38.1,490.0,OFF
21.4,47.2,508.0,OFF
25.4,88.1,618.0,ON
20.5,39.8,462.0,OFF
29.7,43.6,901.0,ON
20.9,60.0,898.0,OFF
25.3,22.7,320.0,OFF
17.0,44.4,416.0,OFF
22.6,61.6,583.0,OFF
23.6,42.4,619.0,OFF
,54.9,962.0,OFF
23.0,32.0,-50.0,OFF
26.3,51.3,387.0,OFF
29.8,53.8,511.0,ON
15.7,-12.0,976.0,OFF
26.1,54.6,793.0,OFF
21.2,83.9,929.0,ON
24.0,46.9,562.0,OFF
16.2,44.8,809.0,OFF
21.4,52.5,320.0,OFF
15.1,58.2,940.0,OFF
22.7,68.3,756.0,OFF
12.2,42.6,497.0,OFF
35.4,76.7,824.0,ON
29.7,55.2,810.0,ON
28.1,59.0,320.0,ON
23.1,60.5,-500.0,OFF
15.8,61.0,738.0,OFF
26.8,51.4,878.0,OFF
21.4,58.6,378.0,OFF
34.6,44.4,620.0,ON
24.4,30.3,693.0,OFF
15.8,69.2,382.0,OFF
16.7,64.1,833.0,OFF
23.0,57.2,1109.0,ON
15.6,60.2,673.0,OFF
30.4,50.5,983.0,ON
36.1,73.7,706.0,ON
26.1,78.3,383.0,ON
23.1,33.7,903.0,OFF
26.8,61.0,763.0,OFF
21.9,71.3,545.0,ON
28.2,79.2,548.0,ON
21.6,66.5,949.0,OFF
31.2,59.6,320.0,ON
28.7,61.9,862.0,ON
24.1,-40.0,426.0,OFF
17.4,48.2,987.0,OFF
20.8,46.8,676.0,OFF
18.2,67.0,697.0,OFF
22.6,36.0,699.0,OFF
21.1,69.5,533.0,OFF
29.0,79.3,801.0,ON
15.2,65.6,1025.0,ON
27.5,44.4,1120.0,ON
33.4,41.0,949.0,ON
22.0,59.2,473.0,OFF
25.4,55.6,424.0,OFF
24.1,32.0,541.0,OFF
23.7,90.4,949.0,ON
23.0,35.0,840.0,OFF
14.1,50.6,965.0,OFF
27.0,38.1,626.0,OFF
29.6,40.3,320.0,ON
27.7,61.7,982.0,OFF
16.2,86.2,720.0,ON
33.9,79.0,828.0,ON
26.6,180.0,637.0,ON
30.2,72.6,784.0,ON
16.6,70.3,757.0,ON
26.2,54.1,443.0,OFF
23.4,48.2,777.0,OFF
27.2,59.3,585.0,OFF
27.4,51.1,585.0,OFF
29.8,39.3,571.0,ON
19.8,48.9,678.0,OFF
23.8,30.9,1038.0,ON
23.3,35.6,625.0,OFF
18.7,59.2,885.0,OFF
28.1,45.0,672.0,ON
28.3,59.1,614.0,ON
23.3,75.7,320.0,ON
27.5,27.2,705.0,OFF
24.3,66.8,894.0,OFF
25.5,47.8,371.0,OFF
24.6,79.2,382.0,ON
27.8,35.2,971.0,OFF
28.2,71.2,350.0,ON
35.4,41.2,995.0,ON
25.0,32.2,858.0,OFF
25.2,34.5,615.0,OFF
18.7,36.6,544.0,OFF
27.1,57.1,798.0,OFF
24.7,38.2,378.0,OFF
29.2,43.1,889.0,ON
21.9,,320.0,OFF
17.9,56.6,698.0,OFF
,68.0,590.0,OFF
13.6,75.3,447.0,ON
20.8,64.6,1200.0,ON
30.7,63.5,824.0,ON
22.7,36.3,409.0,OFF
32.6,62.8,481.0,ON
21.3,46.9,476.0,OFF
29.2,95.0,320.0,ON
24.9,37.0,651.0,OFF
19.1,56.6,714.0,OFF
28.1,59.2,485.0,ON
14.3,52.8,617.0,OFF
18.0,75.9,819.0,ON
26.7,77.8,685.0,ON
31.0,37.2,668.0,ON
26.3,51.3,768.0,OFF
18.6,42.9,1041.0,ON
16.9,59.2,652.0,OFF
30.2,52.0,824.0,ON
28.4,57.1,321.0,ON
22.9,75.0,320.0,ON
30.4,47.9,582.0,ON
20.9,35.2,950.0,OFF
19.2,85.8,861.0,ON
8.6,64.4,492.0,OFF
29.5,25.4,598.0,ON
19.0,55.3,353.0,OFF
22.1,51.0,658.0,OFF
20.8,55.3,411.0,OFF
23.9,65.0,615.0,OFF
21.6,57.5,580.0,OFF
25.7,53.0,854.0,OFF
10.1,38.5,829.0,OFF
33.7,72.3,459.0,ON
20.1,29.3,320.0,OFF
18.8,51.9,792.0,OFF
22.9,56.3,819.0,OFF
27.6,23.0,599.0,OFF
20.8,39.2,650.0,OFF
30.0,60.2,538.0,ON
18.2,54.8,808.0,OFF
16.0,59.2,640.0,OFF
23.7,60.5,320.0,OFF
13.1,71.5,773.0,ON
26.4,62.1,770.0,OFF
30.2,58.1,,ON
27.1,62.5,900.0,OFF
19.0,55.0,730.0,OFF
21.7,63.3,1001.0,ON
15.6,76.6,494.0,ON
21.7,46.2,472.0,OFF
33.9,78.0,812.0,ON
36.8,64.0,490.0,ON
23.6,61.4,614.0,OFF
21.1,44.0,1175.0,ON
26.8,95.0,,ON
21.5,63.9,,OFF
23.7,73.8,745.0,ON
26.0,64.0,882.0,OFF
23.0,48.0,727.0,OFF
250.0,41.1,639.0,OFF
17.4,78.8,357.0,ON
19.9,55.9,877.0,OFF
21.6,70.1,552.0,ON
27.5,43.8,320.0,OFF
34.5,48.6,320.0,ON
26.8,38.8,522.0,OFF
,40.2,615.0,OFF
25.4,50.4,527.0,OFF
22.6,,891.0,OFF
,51.9,487.0,ON
30.0,29.0,320.0,ON
25.0,40.4,,OFF
28.2,51.3,857.0,ON
22.9,46.6,616.0,OFF
24.1,45.5,738.0,OFF
22.7,47.0,561.0,OFF
17.6,65.0,523.0,OFF
23.1,71.9,487.0,ON
13.9,39.3,,OFF
32.1,60.1,544.0,ON
34.2,29.9,603.0,ON
,53.4,987.0,ON
24.8,72.1,408.0,ON
19.4,79.4,408.0,ON
29.3,63.8,399.0,ON
26.3,51.5,,OFF
31.6,30.3,907.0,ON
25.1,66.7,12430.0,OFF
24.4,71.5,604.0,ON
16.9,57.7,369.0,OFF
18.9,39.6,764.0,OFF
,76.1,498.0,ON
25.0,63.3,484.0,OFF
19.5,34.3,573.0,OFF
20.2,49.6,320.0,OFF
21.7,36.9,1062.0,ON
22.3,46.3,552.0,OFF
23.2,38.8,701.0,OFF
22.7,51.4,657.0,OFF
21.9,43.2,561.0,OFF
18.3,89.7,575.0,ON
28.3,56.7,744.0,ON
28.9,70.1,533.0,ON
17.1,73.5,551.0,ON
24.0,60.0,850.0,OFF
25.8,26.4,490.0,OFF
26.0,72.6,960.0,ON
26.0,52.8,320.0,OFF
20.6,59.6,782.0,OFF
16.9,30.3,545.0,OFF
31.7,47.5,488.0,ON
28.8,43.6,832.0,ON
29.1,86.1,9999.0,ON
19.2,44.7,415.0,OFF
23.9,64.8,746.0,OFF
32.2,52.0,647.0,ON
85.0,71.9,534.0,ON
27.3,58.1,954.0,OFF
29.7,39.3,492.0,ON
21.3,41.6,608.0,OFF
26.2,53.2,743.0,OFF
24.4,71.7,640.0,ON
26.8,34.7,778.0,OFF
24.6,46.5,571.0,OFF
26.2,50.2,619.0,OFF
18.2,47.8,623.0,OFF
120.0,47.4,1067.0,ON
25.5,93.9,362.0,ON
28.1,43.3,453.0,ON
14.4,55.3,873.0,OFF
26.8,48.4,320.0,OFF
25.8,62.3,,OFF
26.4,44.7,832.0,OFF
34.1,53.4,889.0,ON
18.6,78.4,381.0,ON
23.5,67.8,955.0,OFF
24.3,62.3,761.0,OFF
28.7,56.0,665.0,ON
13.3,50.0,760.0,OFF
37.5,49.5,439.0,ON
25.4,50.3,878.0,OFF
18.7,95.0,719.0,ON
25.5,75.8,687.0,ON
21.1,80.6,554.0,ON
22.2,64.8,656.0,OFF
27.0,73.2,987.0,ON
17.3,43.8,488.0,OFF
30.9,52.8,436.0,ON
18.4,62.7,804.0,OFF
31.3,46.1,654.0,ON
30.2,48.8,320.0,ON
18.4,75.1,947.0,ON
22.8,45.3,813.0,OFF
26.8,,361.0,OFF
23.1,69.6,1010.0,ON
23.4,42.3,478.0,OFF
21.7,60.3,571.0,OFF
25.9,40.0,1011.0,ON
22.8,61.2,595.0,OFF
27.7,65.3,698.0,OFF
30.8,43.0,893.0,ON
13.7,44.5,,OFF
20.9,86.8,458.0,ON
27.3,37.0,603.0,OFF
21.0,60.8,963.0,OFF
24.3,29.3,320.0,OFF
26.0,56.0,521.0,OFF
18.8,50.8,,OFF
22.8,48.1,5000.0,OFF
15.6,66.7,768.0,OFF
26.1,91.5,517.0,ON
23.0,61.6,643.0,OFF
26.1,51.0,807.0,OFF
120.0,41.1,588.0,OFF
25.9,63.9,623.0,OFF
27.1,35.8,493.0,OFF
,82.9,804.0,ON
19.8,58.3,515.0,OFF
-999.0,37.5,611.0,OFF
27.4,62.1,485.0,OFF
28.3,79.2,403.0,ON
24.8,52.0,760.0,OFF
21.9,38.6,438.0,OFF
23.2,50.1,1242.0,ON
28.7,42.2,664.0,ON
20.9,47.9,725.0,OFF
37.8,58.7,868.0,ON
15.4,67.7,723.0,OFF
26.3,41.5,570.0,OFF
29.4,50.8,619.0,ON
30.8,81.9,389.0,ON
24.6,,320.0,OFF
24.2,39.2,419.0,OFF
18.6,44.5,626.0,OFF
20.4,43.1,748.0,OFF
26.9,64.8,1172.0,ON
20.5,76.0,497.0,ON
17.9,39.0,555.0,OFF
27.2,45.3,454.0,OFF
26.1,39.8,662.0,OFF
24.7,56.0,898.0,OFF
30.6,68.3,320.0,ON
22.8,58.5,486.0,OFF
22.4,47.9,324.0,OFF
26.1,73.0,969.0,ON
23.5,67.6,921.0,OFF
27.0,39.4,760.0,OFF
23.1,55.9,735.0,OFF
19.0,42.6,998.0,OFF
23.6,51.7,734.0,OFF
27.6,74.6,320.0,ON
11.2,41.5,605.0,OFF
21.6,67.7,637.0,OFF
11.6,62.0,842.0,OFF
27.0,51.9,320.0,OFF
17.2,38.6,9999.0,OFF
25.8,76.0,704.0,ON
25.2,56.6,700.0,OFF
23.7,61.1,5000.0,OFF
26.6,71.4,553.0,ON
33.8,74.4,657.0,ON
23.9,72.4,630.0,ON
24.8,77.9,542.0,ON
25.5,70.8,843.0,ON
19.7,52.2,776.0,OFF
21.6,32.7,477.0,OFF
25.9,37.8,819.0,OFF
22.4,51.4,899.0,OFF
20.7,38.7,727.0,OFF
20.0,64.1,615.0,OFF
25.9,36.2,473.0,OFF
27.5,80.5,550.0,ON
15.4,62.8,535.0,OFF
15.8,63.1,320.0,OFF
25.8,48.6,708.0,OFF
18.2,150.0,581.0,OFF
30.0,48.5,831.0,ON
26.4,66.1,5000.0,OFF
31.8,59.9,647.0,ON
,34.4,649.0,OFF
21.7,51.4,428.0,OFF
20.7,42.8,482.0,OFF
22.4,45.7,359.0,OFF
25.8,58.3,868.0,OFF
,60.4,363.0,OFF
24.4,48.7,583.0,OFF
24.0,59.1,411.0,OFF
24.8,64.0,519.0,OFF
26.2,34.4,768.0,OFF
22.4,49.3,1010.0,ON
20.2,56.0,664.0,OFF
20.2,36.8,1132.0,ON
16.8,63.3,589.0,OFF
32.7,62.4,320.0,ON
16.6,,525.0,OFF
20.0,46.6,688.0,OFF
22.8,34.0,-500.0,OFF
16.0,43.3,516.0,OFF
15.1,44.5,643.0,OFF
38.0,82.8,447.0,ON
26.8,-12.0,320.0,OFF
20.7,30.3,541.0,OFF
30.1,42.7,923.0,ON
29.1,53.7,864.0,ON
19.6,60.0,732.0,OFF
33.0,49.6,657.0,ON
24.8,51.6,859.0,OFF
18.2,39.7,877.0,OFF
29.6,51.4,541.0,ON
24.5,50.1,597.0,OFF
23.2,47.8,520.0,OFF
31.3,67.6,752.0,ON
16.4,57.7,469.0,OFF
39.9,32.8,626.0,ON
26.1,54.1,668.0,OFF
32.1,39.6,544.0,ON
23.5,44.8,676.0,OFF
24.1,150.0,886.0,OFF
21.9,65.7,320.0,OFF
20.0,51.1,530.0,OFF
20.8,62.5,509.0,OFF
-999.0,67.3,494.0,OFF
23.2,76.0,855.0,ON
17.5,56.0,878.0,OFF
24.6,33.6,769.0,OFF
28.2,37.8,979.0,ON
19.3,67.3,521.0,OFF
29.7,59.6,988.0,ON
19.8,50.2,698.0,OFF
25.5,16.2,621.0,OFF
-55.0,58.1,798.0,OFF
120.0,23.3,320.0,OFF
18.4,35.9,771.0,OFF
23.8,64.5,561.0,OFF
27.3,64.8,553.0,OFF
30.8,33.9,801.0,ON
16.8,53.8,700.0,OFF
24.8,29.9,503.0,OFF
21.4,63.6,838.0,OFF
23.5,65.5,839.0,OFF
20.1,43.0,592.0,OFF
27.7,39.6,856.0,OFF
31.0,49.5,587.0,ON
25.6,55.3,434.0,OFF
21.0,81.2,694.0,ON
22.1,46.3,1059.0,ON
25.0,64.3,540.0,OFF
24.0,60.2,813.0,OFF
34.6,66.8,800.0,ON
25.6,67.2,360.0,OFF
25.0,44.7,645.0,OFF
21.0,65.6,503.0,OFF
23.7,48.6,691.0,OFF
21.9,49.0,913.0,OFF
85.0,54.0,607.0,OFF
19.5,60.1,668.0,OFF
25.8,34.9,752.0,OFF
,60.7,692.0,ON
23.4,44.6,735.0,OFF
16.1,51.3,717.0,OFF
14.5,52.8,423.0,OFF
22.7,42.1,5000.0,OFF
18.6,60.8,451.0,OFF
25.9,67.4,423.0,OFF
20.3,66.7,396.0,OFF
18.2,43.1,1004.0,ON
23.1,62.5,935.0,OFF
28.0,47.9,551.0,OFF
24.2,44.7,665.0,OFF
21.0,43.5,566.0,OFF
22.8,55.0,537.0,OFF
22.4,34.5,980.0,OFF
,60.5,624.0,OFF
24.9,56.8,801.0,OFF
21.2,40.4,665.0,OFF
22.7,33.1,597.0,OFF
30.8,999.0,883.0,ON
23.4,55.4,500.0,OFF
22.4,64.7,668.0,OFF
26.4,41.8,656.0,OFF
2.4,90.6,1808.0,OFF
38.3,18.4,351.0,ON
23.4,36.7,1008.0,ON
25.0,56.2,457.0,OFF
26.0,-12.0,672.0,OFF
31.1,70.5,490.0,ON
20.8,55.3,429.0,OFF
26.9,67.7,320.0,OFF
28.3,150.0,674.0,ON
26.3,61.3,602.0,OFF
21.0,80.4,416.0,ON
26.6,76.1,425.0,ON
22.6,49.5,903.0,OFF
22.1,52.6,514.0,OFF
19.8,79.5,765.0,ON
23.8,30.7,456.0,OFF
28.2,73.9,415.0,ON
31.6,69.2,320.0,ON
21.3,150.0,320.0,ON
29.5,58.3,464.0,ON
27.6,38.7,1176.0,ON
25.5,50.9,782.0,OFF
23.0,39.0,718.0,OFF
15.1,66.0,324.0,OFF
21.2,74.1,561.0,ON
22.0,55.0,513.0,OFF
,74.7,759.0,ON
26.6,68.6,320.0,OFF
,46.4,320.0,OFF
22.2,66.6,320.0,OFF
,90.4,523.0,ON
,73.7,696.0,ON
23.5,-40.0,624.0,ON
25.4,48.0,831.0,OFF
20.4,44.2,633.0,OFF
15.9,43.2,559.0,OFF
10.3,34.1,623.0,OFF
25.0,42.4,716.0,OFF
25.5,72.0,909.0,ON
24.9,43.4,503.0,OFF
26.5,74.5,766.0,ON
32.1,55.4,674.0,ON
25.1,70.2,628.0,ON
18.8,71.2,657.0,ON
30.9,48.6,454.0,ON
34.3,57.2,364.0,ON
30.2,63.3,793.0,ON
25.1,70.0,438.0,OFF
24.2,49.9,1051.0,ON
31.8,61.1,399.0,ON
23.0,48.3,940.0,OFF
21.8,41.6,913.0,OFF
25.0,38.2,633.0,OFF
26.6,69.8,557.0,OFF
22.9,52.9,803.0,OFF
24.9,46.6,889.0,OFF
17.3,41.3,652.0,OFF
28.9,43.8,574.0,ON
24.8,35.7,845.0,OFF
29.5,51.4,646.0,ON
21.8,70.5,853.0,ON
28.2,54.0,868.0,ON
34.1,41.0,-500.0,ON
18.5,48.1,431.0,OFF
34.6,26.0,834.0,ON
22.5,29.8,657.0,OFF
24.9,60.4,715.0,OFF
-999.0,54.9,851.0,OFF
18.8,67.3,460.0,OFF
26.9,57.5,,OFF
23.3,54.9,764.0,OFF
29.6,74.0,446.0,ON
18.6,30.9,587.0,OFF
20.4,56.7,630.0,OFF
13.9,69.4,464.0,OFF
29.7,70.7,785.0,ON
23.8,60.6,739.0,OFF
25.5,63.7,737.0,OFF
22.8,59.4,611.0,OFF
28.5,68.4,674.0,ON
