temperature,humidity,fan_status
22.6,36,OFF
21.1,69.5,OFF
29,79.3,ON
15.2,65.6,ON
27.5,44.4,ON
33.4,41,ON
22,59.2,OFF
25.4,55.6,OFF
24.1,32,OFF
23.7,90.4,ON
23,35,OFF
14.1,50.6,OFF
27,38.1,OFF
29.6,40.3,ON
27.7,61.7,OFF
16.2,86.2,ON
33.9,79,ON
26.6,180,ON
30.2,72.6,ON
16.6,70.3,ON
26.2,54.1,OFF
23.4,48.2,OFF
27.2,59.3,OFF
27.4,51.1,OFF
29.8,39.3,ON
19.8,48.9,OFF
23.8,30.9,ON
23.3,35.6,OFF
18.7,59.2,OFF
28.1,45,ON
28.3,59.1,ON
23.3,75.7,ON
27.5,27.2,OFF
24.3,66.8,OFF
25.5,47.8,OFF
24.6,79.2,ON
27.8,35.2,OFF
28.2,71.2,ON
35.4,41.2,ON
25,32.2,OFF
25.2,34.5,OFF
18.7,36.6,OFF
27.1,57.1,OFF
24.7,38.2,OFF
29.2,43.1,ON
21.9,,OFF
17.9,56.6,OFF
,68,OFF
13.6,75.3,ON
20.8,64.6,ON
30.7,63.5,ON
22.7,36.3,OFF
32.6,62.8,ON
21.3,46.9,OFF
29.2,95,ON
24.9,37,OFF
19.1,56.6,OFF
28.1,59.2,ON
14.3,52.8,OFF
18,75.9,ON
26.7,77.8,ON
31,37.2,ON
26.3,51.3,OFF
18.6,42.9,ON
16.9,59.2,OFF
30.2,52,ON
28.4,57.1,ON
22.9,75,ON
30.4,47.9,ON
20.9,35.2,OFF
19.2,85.8,ON
8.6,64.4,OFF
29.5,25.4,ON
19,55.3,OFF
22.1,51,OFF
20.8,55.3,OFF
23.9,65,OFF
21.6,57.5,OFF
25.7,53,OFF
10.1,38.5,OFF
33.7,72.3,ON
20.1,29.3,OFF
18.8,51.9,OFF
22.9,56.3,OFF
27.6,23,OFF
20.8,39.2,OFF
30,60.2,ON
18.2,54.8,OFF
16,59.2,OFF
23.7,60.5,OFF
13.1,71.5,ON
26.4,62.1,OFF
30.2,58.1,ON
27.1,62.5,OFF
19,55,OFF
21.7,63.3,ON
15.6,76.6,ON
21.7,46.2,OFF
33.9,78,ON
36.8,64,ON
23.6,61.4,OFF
21.1,44,ON
26.8,95,ON
21.5,63.9,OFF
23.7,73.8,ON
26,64,OFF
23,48,OFF
250,41.1,OFF
17.4,78.8,ON
19.9,55.9,OFF
21.6,70.1,ON
27.5,43.8,OFF
34.5,48.6,ON
26.8,38.8,OFF
,40.2,OFF
25.4,50.4,OFF
22.6,,OFF
,51.9,ON
30,29,ON
25,40.4,OFF
28.2,51.3,ON
22.9,46.6,OFF
24.1,45.5,OFF
22.7,47,OFF
17.6,65,OFF
23.1,71.9,ON
13.9,39.3,OFF
32.1,60.1,ON
34.2,29.9,ON
,53.4,ON
24.8,72.1,ON
19.4,79.4,ON
29.3,63.8,ON
26.3,51.5,OFF
31.6,30.3,ON
25.1,66.7,OFF
24.4,71.5,ON
16.9,57.7,OFF
18.9,39.6,OFF
,76.1,ON
25,63.3,OFF
19.5,34.3,OFF
20.2,49.6,OFF
21.7,36.9,ON
22.3,46.3,OFF
23.2,38.8,OFF
22.7,51.4,OFF
21.9,43.2,OFF
18.3,89.7,ON
28.3,56.7,ON
28.9,70.1,ON
17.1,73.5,ON
24,60,OFF
25.8,26.4,OFF
26,72.6,ON
26,52.8,OFF
20.6,59.6,OFF
16.9,30.3,OFF
31.7,47.5,ON
28.8,43.6,ON
29.1,86.1,ON
19.2,44.7,OFF
23.9,64.8,OFF
32.2,52,ON
85,71.9,ON
27.3,58.1,OFF
29.7,39.3,ON
21.3,41.6,OFF
26.2,53.2,OFF
24.4,71.7,ON
26.8,34.7,OFF
24.6,46.5,OFF
26.2,50.2,OFF
18.2,47.8,OFF
120,47.4,ON
25.5,93.9,ON
28.1,43.3,ON
14.4,55.3,OFF
26.8,48.4,OFF
25.8,62.3,OFF
26.4,44.7,OFF
34.1,53.4,ON
18.6,78.4,ON
23.5,67.8,OFF
24.3,62.3,OFF
28.7,56,ON
13.3,50,OFF
37.5,49.5,ON
25.4,50.3,OFF
18.7,95,ON
25.5,75.8,ON
21.1,80.6,ON
22.2,64.8,OFF
27,73.2,ON
17.3,43.8,OFF
30.9,52.8,ON
18.4,62.7,OFF
31.3,46.1,ON
30.2,48.8,ON
18.4,75.1,ON
22.8,45.3,OFF
26.8,,OFF
23.1,69.6,ON
23.4,42.3,OFF
21.7,60.3,OFF
25.9,40,ON
22.8,61.2,OFF
27.7,65.3,OFF
30.8,43,ON
13.7,44.5,OFF
20.9,86.8,ON
27.3,37,OFF
21,60.8,OFF
24.3,29.3,OFF
26,56,OFF
18.8,50.8,OFF
22.8,48.1,OFF
15.6,66.7,OFF
26.1,91.5,ON
23,61.6,OFF
26.1,51,OFF
120,41.1,OFF
25.9,63.9,OFF
27.1,35.8,OFF
,82.9,ON
19.8,58.3,OFF
-999,37.5,OFF
27.4,62.1,OFF
28.3,79.2,ON
24.8,52,OFF
21.9,38.6,OFF
23.2,50.1,ON
28.7,42.2,ON
20.9,47.9,OFF
37.8,58.7,ON
15.4,67.7,OFF
26.3,41.5,OFF
29.4,50.8,ON
30.8,81.9,ON
24.6,,OFF
24.2,39.2,OFF
18.6,44.5,OFF
20.4,43.1,OFF
26.9,64.8,ON
20.5,76,ON
17.9,39,OFF
27.2,45.3,OFF
26.1,39.8,OFF
24.7,56,OFF
30.6,68.3,ON
22.8,58.5,OFF
22.4,47.9,OFF
26.1,73,ON
23.5,67.6,OFF
27,39.4,OFF
23.1,55.9,OFF
19,42.6,OFF
23.6,51.7,OFF
27.6,74.6,ON
11.2,41.5,OFF
21.6,67.7,OFF
11.6,62,OFF
27,51.9,OFF
17.2,38.6,OFF
25.8,76,ON
25.2,56.6,OFF
23.7,61.1,OFF
26.6,71.4,ON
33.8,74.4,ON
23.9,72.4,ON
24.8,77.9,ON
25.5,70.8,ON
19.7,52.2,OFF
21.6,32.7,OFF
25.9,37.8,OFF
22.4,51.4,OFF
20.7,38.7,OFF
20,64.1,OFF
25.9,36.2,OFF
27.5,80.5,ON
15.4,62.8,OFF
15.8,63.1,OFF
25.8,48.6,OFF
18.2,150,OFF
30,48.5,ON
26.4,66.1,OFF
31.8,59.9,ON
,34.4,OFF
21.7,51.4,OFF
20.7,42.8,OFF
22.4,45.7,OFF
25.8,58.3,OFF
,60.4,OFF
24.4,48.7,OFF
24,59.1,OFF
24.8,64,OFF
26.2,34.4,OFF
22.4,49.3,ON
20.2,56,OFF
20.2,36.8,ON
16.8,63.3,OFF
32.7,62.4,ON
16.6,,OFF
20,46.6,OFF
22.8,34,OFF
16,43.3,OFF
15.1,44.5,OFF
38,82.8,ON
26.8,-12,OFF
20.7,30.3,OFF
30.1,42.7,ON
29.1,53.7,ON
19.6,60,OFF
33,49.6,ON
24.8,51.6,OFF
18.2,39.7,OFF
29.6,51.4,ON
24.5,50.1,OFF
23.2,47.8,OFF
31.3,67.6,ON
16.4,57.7,OFF
39.9,32.8,ON
26.1,54.1,OFF
32.1,39.6,ON
23.5,44.8,OFF
24.1,150,OFF
21.9,65.7,OFF
20,51.1,OFF
20.8,62.5,OFF
-999,67.3,OFF
23.2,76,ON
17.5,56,OFF
24.6,33.6,OFF
28.2,37.8,ON
19.3,67.3,OFF
29.7,59.6,ON
19.8,50.2,OFF
25.5,16.2,OFF
-55,58.1,OFF
120,23.3,OFF
18.4,35.9,OFF
23.8,64.5,OFF
27.3,64.8,OFF
30.8,33.9,ON
16.8,53.8,OFF
24.8,29.9,OFF
21.4,63.6,OFF
23.5,65.5,OFF
20.1,43,OFF
27.7,39.6,OFF
31,49.5,ON
25.6,55.3,OFF
21,81.2,ON
22.1,46.3,ON
25,64.3,OFF
24,60.2,OFF
34.6,66.8,ON
25.6,67.2,OFF
25,44.7,OFF
21,65.6,OFF
23.7,48.6,OFF
21.9,49,OFF
85,54,OFF
19.5,60.1,OFF
25.8,34.9,OFF
,60.7,ON
23.4,44.6,OFF
16.1,51.3,OFF
14.5,52.8,OFF
22.7,42.1,OFF
18.6,60.8,OFF
25.9,67.4,OFF
20.3,66.7,OFF
18.2,43.1,ON
23.1,62.5,OFF
28,47.9,OFF
24.2,44.7,OFF
21,43.5,OFF
22.8,55,OFF
22.4,34.5,OFF
,60.5,OFF
24.9,56.8,OFF
21.2,40.4,OFF
22.7,33.1,OFF
30.8,999,ON
23.4,55.4,OFF
22.4,64.7,OFF
26.4,41.8,OFF
2.4,90.6,OFF
38.3,18.4,ON
23.4,36.7,ON
25,56.2,OFF
26,-12,OFF
31.1,70.5,ON
20.8,55.3,OFF
26.9,67.7,OFF
28.3,150,ON
26.3,61.3,OFF
21,80.4,ON
26.6,76.1,ON
22.6,49.5,OFF
22.1,52.6,OFF
19.8,79.5,ON
23.8,30.7,OFF
28.2,73.9,ON
31.6,69.2,ON
21.3,150,ON
29.5,58.3,ON
27.6,38.7,ON
25.5,50.9,OFF
23,39,OFF
15.1,66,OFF
21.2,74.1,ON
22,55,OFF
,74.7,ON
26.6,68.6,OFF
,46.4,OFF
22.2,66.6,OFF
,90.4,ON
,73.7,ON
23.5,-40,ON
25.4,48,OFF
20.4,44.2,OFF
15.9,43.2,OFF
10.3,34.1,OFF
25,42.4,OFF
25.5,72,ON
24.9,43.4,OFF
26.5,74.5,ON
32.1,55.4,ON
25.1,70.2,ON
18.8,71.2,ON
30.9,48.6,ON
34.3,57.2,ON
30.2,63.3,ON
25.1,70,OFF
24.2,49.9,ON
31.8,61.1,ON
23,48.3,OFF
21.8,41.6,OFF
25,38.2,OFF
26.6,69.8,OFF
22.9,52.9,OFF
24.9,46.6,OFF
17.3,41.3,OFF
28.9,43.8,ON
24.8,35.7,OFF
29.5,51.4,ON
21.8,70.5,ON
28.2,54,ON
34.1,41,ON
18.5,48.1,OFF
34.6,26,ON
22.5,29.8,OFF
24.9,60.4,OFF
-999,54.9,OFF
18.8,67.3,OFF
26.9,57.5,OFF
23.3,54.9,OFF
29.6,74,ON
18.6,30.9,OFF
20.4,56.7,OFF
13.9,69.4,OFF
29.7,70.7,ON
23.8,60.6,OFF
25.5,63.7,OFF
22.8,59.4,OFF
28.5,68.4,ON
24.8,77.8,ON
22.4,61.3,OFF
20,,OFF
24,73.5,ON
24,61,OFF
24.8,63.4,OFF
21.8,40.7,ON
21.4,59.8,OFF
28.2,65.1,ON
15,36.4,OFF
24.6,26.2,ON
38,57.7,ON
21,46.6,OFF
32.6,64.6,ON
23.9,75.6,ON
18.1,,OFF
22.6,71.1,ON
30.1,47.7,ON
24.7,59.4,OFF
26.8,62.2,OFF
26.5,56.1,OFF
27.8,85.3,ON
16.2,62.9,OFF
27.7,53.4,OFF
24.5,69.8,OFF
32.1,65.7,ON
28.4,150,ON
26.3,39.3,OFF
13.5,69.1,OFF
23.7,58.9,ON
23.8,64.6,OFF
17.1,65,OFF
21.4,67,OFF
28.8,36.6,ON
21.5,81.4,ON
21.7,50.4,OFF
120,35.6,OFF
26.6,48.9,OFF
16,48.2,OFF
19.9,,OFF
19.2,75.2,ON
23.9,57.7,OFF
26.8,46,OFF
24.3,69.7,OFF
21.9,66.1,OFF
25,74.4,ON
28.4,62.7,ON
29.3,67.6,ON
,55.9,OFF
22.5,31.1,OFF
24.2,67.1,OFF
18.9,52.5,OFF
21.4,36.4,OFF
22.5,29.8,OFF
25.2,23.3,ON
18.5,53.5,OFF
20.6,83.4,ON
19.7,66.5,OFF
31.4,34.5,ON
21.7,49,OFF
27.9,60.7,OFF
-999,19.2,ON
36.9,89.3,ON
28.6,53.2,ON
20.4,71.9,ON
23.2,61.6,OFF
23.2,81.6,ON
18.9,71.7,ON
21.6,75.6,ON
28.5,34.2,ON
27.5,49.4,ON
24.1,59.4,OFF
26.8,54.9,OFF
17.3,45.3,OFF
19.3,90,ON
20.3,75.9,ON
20.8,53.1,OFF
20.1,44.7,OFF
8.9,53.5,OFF
29.8,150,ON
25.4,42.3,OFF
20.9,32.1,OFF
19.6,95,ON
36.1,57.6,ON
26.4,48.2,OFF
23,52.1,OFF
33.1,46,ON
22.9,74.2,ON
25.8,71.2,ON
16.5,51.5,OFF
26.6,55.2,OFF
24.9,54.7,OFF
29.9,58.7,ON
24.1,56.1,OFF
26.8,52.4,OFF
25.5,26.4,OFF
16.8,46.7,OFF
14.1,86.5,ON
27.1,66.9,OFF
27.9,28.3,OFF
23.1,45,OFF
26.5,37.8,OFF
21.4,55.5,OFF
20.1,58.2,OFF
22.5,41.5,OFF
38.4,16.4,OFF
26.5,45.3,OFF
21.4,63.3,OFF
22.9,37.8,OFF
14.6,58.1,OFF
22.8,55.6,OFF
13.4,65.6,OFF
23.5,35.2,OFF
,46.6,OFF
10.7,39.3,OFF
9.2,65,OFF
22.5,67,OFF
16.1,45.9,OFF
21.1,70.8,ON
26.8,62.2,OFF
21,61.9,OFF
26.2,71.5,ON
22.6,70.2,ON
24.1,55,OFF
18.7,78.2,ON
-999,63.8,ON
19.5,49.6,OFF
24.9,26,OFF
26,67.2,OFF
20,65.1,ON
20.8,70.9,ON
20.8,61.1,OFF
14.2,93.3,ON
27.7,41.5,OFF
,56.5,OFF
39.2,81.9,ON
24,42.5,ON
25.1,58,OFF
24.2,60.2,OFF
18.6,60.1,OFF
24,60.9,ON
22.5,52.5,ON
33.1,68.9,ON
,28.7,OFF
22.4,58.3,OFF
22.7,82.4,ON
16.4,36.7,OFF
22.9,49.4,OFF
20.8,48.5,OFF
26.8,59,ON
29,45.9,ON
36.1,58.1,ON
25.2,74.8,ON
37.1,42.6,ON
27.2,54.5,OFF
18.2,72,ON
19.3,51.6,OFF
23.5,41.1,OFF
28.5,45.6,ON
29.3,37.4,ON
26,43.9,OFF
33.2,75.9,ON
18.2,62.7,OFF
120,83.8,ON
24.3,45.7,OFF
22.6,64.1,OFF
22.4,77.1,ON
27.2,73.5,ON
33,60.8,ON
16.6,39.3,OFF
18.5,27.7,OFF
25.7,51.3,OFF
21.7,95,ON
33,58.9,ON
22.7,65,OFF
16.4,48,OFF
23.1,43.4,OFF
29.1,47.6,ON
19.5,79.9,ON
21.3,67.7,OFF
26.9,68.3,OFF
23.6,55.6,OFF
28,68.1,OFF
30.9,41.1,ON
26.5,92.3,ON
27.4,61.9,OFF
120,71.4,ON
25.8,71.7,ON
27,62.1,OFF
30.1,62,ON
29.2,54,ON
24.7,47.4,OFF
20.9,46.5,OFF
19.8,71.9,ON
20.3,59.8,OFF
25.9,51.5,OFF
23.6,28.8,OFF
32.4,70.1,ON
24.7,58.7,OFF
22.3,48.3,OFF
25.8,64.1,OFF
29.6,53.6,ON
28.6,62.4,ON
33.9,77.4,ON
22.2,45.8,OFF
29.5,79.3,ON
26,66.6,OFF
24.2,42.7,OFF
22.6,57.2,OFF
22.9,61.8,OFF
21.5,31,OFF
20.3,50.4,OFF
24.1,77.1,ON
20.6,63.2,OFF
,54.1,ON
24.9,29.9,OFF
28.5,42.2,ON
24.1,64.2,OFF
18.3,38.1,OFF
19.1,92.3,ON
21.1,35.1,ON
20.6,65.9,OFF
28.3,73.2,ON
28.6,43.4,ON
24.1,46.2,OFF
23.8,63.2,OFF
20.7,61,OFF
25.8,45.8,OFF
16.9,64.8,OFF
30.6,50.1,ON
23.9,46.7,OFF
22.5,60,OFF
18.2,48.7,OFF
32.8,43.3,ON
21.1,63.1,OFF
15.4,30.2,OFF
30.4,61,ON
33.7,51.9,ON
13.7,48.8,OFF
18.6,47.2,OFF
17.4,93.9,ON
19.5,54.6,OFF
30.1,45,ON
22.7,75.6,ON
30.9,51.1,ON
36.3,,ON
29.5,59.2,ON
25.3,52.3,OFF
21.1,60,OFF
18.3,64,OFF
25.2,59.3,OFF
21.6,91,ON
18.6,50.4,OFF
21.1,73.2,ON
30.4,81.3,ON
36.4,39.8,ON
24.4,51.6,OFF
34,70.2,ON
20.2,62.8,OFF
29.7,59,ON
24,54,OFF
27.8,29.2,OFF
17.8,49.5,OFF
28.9,,ON
22.7,61.7,OFF
22.2,58.1,OFF
17.3,57,OFF
23.3,57.1,OFF
27.3,29.1,OFF
22.6,47.4,OFF
23.8,48.2,OFF
22.3,56.8,OFF
24.6,75.4,ON
26.7,75.8,ON
29.1,50,ON
23.5,64.5,OFF
23.1,44.3,OFF
22.6,69,OFF
31.3,28.2,ON
23.4,88.9,ON
19.9,68.4,OFF
20.2,52,OFF
12,63.7,OFF
22.9,86.1,ON
27.9,32.7,OFF
38,58.1,ON
26.8,40.4,OFF
19.6,31.8,OFF
25.7,54.9,OFF
28.3,-40,ON
24.5,62.5,OFF
23.2,66.2,OFF
30,34.8,ON
21.7,74.2,ON
22,44.7,OFF
20.1,42.4,OFF
24.9,41.4,OFF
30,46.5,ON
40,68.5,ON
21.5,47.1,OFF
19,64.7,OFF
29,32.4,ON
31,51.6,ON
26,47.8,OFF
24.6,72.2,ON
26.5,48.3,OFF
25.7,55.4,OFF
22.6,43.9,OFF
26.7,55.7,OFF
31.6,57.1,ON
23.7,44.7,OFF
25.7,-40,OFF
31.2,59.9,ON
25.4,17.4,OFF
25,64.5,OFF
31.9,41.9,ON
23.9,47.3,OFF
24.5,65,OFF
29.4,54,ON
30.8,51.4,ON
14.2,67.4,OFF
19.3,55.8,OFF
22.2,59,OFF
25.2,67,OFF
20.5,44.9,OFF
24.5,61,OFF
17.5,69.4,OFF
20.1,66.3,OFF
25.3,57,OFF
21.2,47.8,ON
29.1,33.9,ON
24.9,32.8,OFF
27.8,53.3,OFF
24.5,57.4,OFF
24.2,51.1,OFF
22.5,53.2,OFF
25.9,150,OFF
32.4,26.1,ON
28.3,49.8,ON
22.5,67.9,OFF
,69.6,OFF
23.5,44.8,OFF
30.9,36.9,ON
19.6,38.6,OFF
22.3,30.3,OFF
120,66.3,ON
18.2,48.3,OFF
30.1,58.6,ON
31.1,62.7,ON
21.1,80.8,ON
24.1,71.1,ON
23.2,39,OFF
29.7,52.6,ON
32.6,46.2,ON
17,27.1,OFF
23.1,61.6,OFF
30.4,69,ON
24.3,66.2,OFF
26.1,57.7,OFF
22.9,,OFF
24.1,70.3,ON
26.6,56.3,OFF
23.7,58.2,OFF
17.7,46.1,OFF
27.7,41.6,OFF
21.3,46.6,OFF
24.9,58.6,OFF
25.7,68.6,OFF
32.2,68.4,ON
21.7,29.2,OFF
21.1,51.1,OFF
27.6,33.9,OFF
24.9,65.1,OFF
31.5,65.8,ON
19.8,66.7,OFF
27.3,40.2,OFF
26.6,53,ON
26.9,55.6,OFF
24.3,45.1,OFF
19.2,48.8,OFF
21.2,57.9,OFF
25.6,72.8,ON
26.3,64.3,OFF
32.6,49.2,ON
19.9,72.2,ON
16.8,43.5,OFF
23,82.6,ON
26.6,49.1,OFF
27.8,69.6,OFF
16.3,73.9,ON
24,55,OFF
25.7,65.2,OFF
23.2,38.9,OFF
29.5,88.6,ON
23.6,71,ON
22.5,74.3,ON
20.1,42,ON
18.8,64.1,OFF
19.4,47.8,OFF
20.3,63.3,OFF
28.4,36.6,ON
14.7,42.3,OFF
20.8,67.5,OFF
34.2,60.1,ON
32.4,66.9,ON
23.1,57.1,OFF
21,76.2,ON
19.8,51.5,OFF
25.1,61.5,OFF
22.3,33.4,OFF
22.9,38,OFF
28.3,43.8,ON
20.7,59,OFF
21.3,82.9,ON
28.7,79.7,ON
19.7,52.8,OFF
21.9,58.1,OFF
25.9,58.5,OFF
21.9,57.7,OFF
250,35.2,ON
24,43,OFF
21.6,48.6,OFF
18,41.1,OFF
19.1,68.5,OFF
24.3,48.9,ON
26.2,39.4,OFF
26.5,43.1,OFF
14.9,61.6,OFF
19.2,23.9,OFF
24.7,44.4,OFF
14.8,61.6,OFF
28.2,42.3,ON
21.6,55.7,OFF
26.9,32.5,OFF
25.9,43.3,OFF
10.3,62.5,OFF
23.9,48,OFF
21.3,55,OFF
26,95,ON
23.9,,ON
28.2,56.6,ON
27.8,52.7,OFF
25.6,62.3,OFF
21.4,-12,OFF
17.9,67.1,OFF
23.1,33.7,OFF
26.8,20.5,OFF
14.6,44.9,OFF
21.5,91.2,ON
27.5,30.9,OFF
18.1,53.9,OFF
29.3,70.1,ON
24.9,83.9,ON
24.7,47.7,OFF
17.5,27.7,OFF
24.7,57.3,OFF
23.8,60.7,OFF
18.4,57.3,OFF
8,63.9,OFF
21.8,46.4,OFF
24.1,,OFF
25.2,54.2,OFF
29.3,55.7,ON
25.8,51.5,OFF
24.4,59,OFF
25.3,52.5,OFF
18.9,46,OFF
22.5,45.2,OFF
20.1,87.9,ON
20.9,64,OFF
21.5,35.8,OFF
8,62.9,OFF
21.1,57.3,OFF
20.1,60.5,ON
24.8,57.1,OFF
16.5,76.8,ON
21.4,74.6,ON
33.4,51.3,ON
16.2,28.8,OFF
25,59.6,OFF
23.1,51.5,OFF
23.8,83.1,ON
23.1,68.3,OFF
22.2,66.2,OFF
22.4,59.5,OFF
32.5,62.9,ON
28,43.5,OFF
25.5,63.7,OFF
27.8,44.8,OFF
19.2,58.5,OFF
15.4,65.3,OFF
26.6,90.3,ON
22,46.2,OFF
18.6,58.7,OFF
28.3,45.5,ON
25,51.9,OFF
31.3,83.9,ON
32,52.9,ON
23.1,50.3,OFF
32.6,58.8,ON
24.5,46.7,OFF
26.6,46.3,OFF
19.4,79.4,ON
18.2,60.1,ON
24.1,38.7,OFF
25.3,45.1,OFF
21.8,66.3,ON
19.6,44,OFF
30.4,24.5,ON
18.9,54.9,OFF
22.6,59.1,OFF
34.9,58.4,ON
25.4,35.5,OFF
28.5,53.8,ON
19.4,66.3,OFF
20.5,54.6,OFF
15.2,53.1,OFF
19.3,,ON
27.8,69.2,OFF
34.3,75.5,ON
21.8,31.4,OFF
22.2,40.6,OFF
27.4,58.5,OFF
21.3,50.7,OFF
27,77.5,ON
39.4,39.6,ON
18.5,70.4,ON
21.1,37.3,OFF
21.3,41,OFF
22.3,18.3,OFF
20.4,54.7,OFF
20.2,57,OFF
20.4,62.2,OFF
23.6,83.1,ON
16.4,70.1,ON
21.7,42.2,ON
20.6,33.2,OFF
21,59.2,OFF
20.1,60.3,OFF
19,49.5,OFF
20.3,47.5,OFF
28.7,37.7,ON
19.9,37.5,OFF
33,86,ON
23,58.7,OFF
10.1,75.9,ON
19.4,51.5,OFF
22.2,35.8,OFF
26.9,55.3,OFF
25.6,22.5,OFF
,47.7,OFF
23.4,999,OFF
26.2,61.4,OFF
8.3,40.5,OFF
25.3,44,OFF
20.4,42.3,OFF
17.1,39.4,OFF
20.7,51.8,OFF
23.9,60.3,OFF
35.3,37.1,ON
23.2,69.3,OFF
28,60.7,OFF
21.6,32.8,OFF
10.2,61.6,OFF
31.4,48.2,ON
24.4,72.8,ON
22.8,49.6,OFF
27.9,61.7,OFF
17.9,40.3,OFF
24.9,43,OFF
21.2,68.3,OFF
21.3,75.8,ON
19.8,51.3,OFF
26.1,46.8,OFF
23,61.3,OFF
26.1,52.4,OFF
27.2,54.6,OFF
20.4,45.4,OFF
23.2,42.4,OFF
24,76.2,ON
17.1,78.1,ON
23.4,79.8,ON
22.6,70.4,ON
23,42.2,OFF
25.7,31.1,OFF
17.5,32.7,ON
15.8,70,OFF
21.9,41,OFF
16.6,44.1,OFF
23.6,63.2,OFF
22.9,80.9,ON
28.9,30.4,ON
27,54.4,OFF
29,52.7,ON
24.6,58.1,OFF
34,40.6,ON
24.3,52,OFF
32.9,69.3,ON
24.2,75.1,ON
16.6,43.7,OFF
13.8,62.1,ON
28.8,180,ON
11,95,ON
23.3,61.6,OFF
15,58.8,OFF
24.5,56.5,OFF
27.6,41.5,OFF
25.4,72.8,ON
24.6,19.5,OFF
20.5,70.2,ON
35.4,67.6,ON
26.3,53.9,OFF
24.8,62.8,OFF
22.9,52.6,OFF
32,58.5,ON
-999,86.6,ON
23.5,61.5,OFF
26.8,57.7,OFF
20.6,63.8,OFF
24.4,61.7,OFF
22.1,37,OFF
31.1,51,ON
23.7,39,OFF
24.3,55.5,OFF
17,47.4,OFF
22.5,44.6,OFF
25.8,62.9,OFF
20.7,30.1,OFF
20.4,44.2,OFF
21.5,66.2,OFF
23.3,59.3,OFF
27.1,44.4,OFF
22.2,69,OFF
33.3,35.3,ON
25.6,55.4,OFF
27.9,74.2,ON
24.8,56.8,OFF
27.5,38.1,OFF
15.9,64.6,OFF
26.1,44,OFF
26.9,44.7,OFF
25,69,OFF
18.4,58.8,OFF
25.9,71.3,ON
33.5,75.3,ON
22.8,56.2,OFF
26.9,54.9,OFF
29.8,55,ON
21,43.1,OFF
24.8,39.1,OFF
23.1,57.8,OFF
29.1,52.2,ON
19.9,64.5,OFF
16.5,46.9,OFF
17.9,50.5,OFF
22.9,55.4,OFF
13.3,47.7,OFF
27.3,30.8,OFF
31.5,60.1,ON
18.6,42.9,OFF
20.9,23.1,OFF
21.7,70.2,ON
23.9,71.3,ON
32.3,54.9,ON
1.6,95.9,ON
21.7,,OFF
26.5,62.4,OFF
27,64.5,OFF
31.2,61.4,ON
22.4,64.7,OFF
22.8,51.7,OFF
29.8,71.4,ON
26.1,63.2,OFF
32.1,56,ON
23.9,50.9,OFF
23.8,55.7,OFF
24.7,42.2,OFF
85,60.6,OFF
24.5,36.6,OFF
27.8,43.2,OFF
32.4,60.2,ON
27.2,46.3,OFF
14.7,67.6,OFF
19.8,79.8,ON
24.9,33.8,OFF
22.5,65.5,OFF
18.3,51.9,OFF
22.3,68.2,OFF
26.6,54.4,OFF
32,70.1,ON
19.1,58.1,OFF
26.8,44.7,OFF
